,cow_code,state_name,year,num_trade_states,export_dollars,import_dollars,military_expenditure,military_personnel,prim_energy_consumption,total_pop,cinc_score,num_alliances,pre_1816_alliances,num_in_effect_1231_2012,defense_treaties,neutrality_treaties,nonaggression_treaties,entente_treaties,num_conflicts,avg_cum_duration,num_wars,ongoing_2010,revision_pct,avg_hostility_level,majority_religion,un_region,un_continent,election_type,legislation_type,legislature_status,party_legal_status,party_existance,party_existance_outside_regime,legislature_parties,incumbent_type,collective_leadership,num_leadership_changes,leader_tenure,military_leader,royal_leader,nominal_vs_eff_diff,communist_leader,leader_died,democratic_regime,cabinet_assembly,popular_election,regime_type,transition_to_democracy,transition_to_dictatorship,age_govt,num_transitions_ever
1288,451,Sierra Leone,1961,110.0,83400000.0,94500000.0,1820000.0,1000.0,12000000.0,2276000.0,0.000178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,8,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,1.0,0
1289,713,Taiwan,1961,110.0,306300000.1,146800000.1,230866000.0,580000.0,9718000000.0,11136000.0,0.0072995,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Buddhism,South-Eastern Asia,Asia,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,13,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,13.0,0
1290,91,Honduras,1961,110.0,66910000.1,68109999.9,7200000.0,6000.0,26000000.0,1885000.0,0.0002164,20.0,0.0,19.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Central America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,5.0,0
1291,41,Haiti,1961,110.0,29200000.0,39140000.2,6340000.0,5000.0,20000000.0,3872000.0,0.0003556,20.0,0.0,19.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Caribbean,Americas,Direct election,Elective legislature,Elected,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Rules rewritten unconstitutionally,No,0,5,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,92.0,0
1292,600,Morocco,1961,110.0,434099999.6,407280005.3,48281000.0,40000.0,1268000000.0,11932000.0,0.0018184999999999998,21.0,0.0,16.0,10.0,0.0,20.0,21.0,2.0,0.0027397260273972603,0.0,0.0,0.5,2.5,Islam,Northern Africa,Africa,Nonelective,Non‐elective legislature,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,1,1,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,6.0,0
1293,212,Luxembourg,1961,110.0,207059256.59999993,190180283.19999996,5835000.0,6000.0,2736000000.0,317000.0,0.0020903000000000002,20.0,0.0,19.0,20.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,92.0,0
1294,2,United States of America,1961,110.0,14862900030.0,20769460000.0,47808000000.0,2307000.0,2894004000000.0,183691000.0,0.2106549,56.0,0.0,40.0,43.0,0.0,41.0,50.0,12.0,0.5863013698630137,0.0,0.0,0.25,3.0833333333333335,Christianity,Northern America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,Yes,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,92.0,0
1295,265,German Democratic Republic,1961,110.0,323590000.9,401629997.1,289001000.0,139000.0,171864000000.0,17125000.0,0.009042,6.0,0.0,0.0,6.0,0.0,6.0,6.0,5.0,0.19232876712328767,0.0,0.0,1.0,4.0,Christianity,Western Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,One party outside regime,Legislature with multiple parties,Democratic incumbent,No,0,12,No,No,Yes,Yes,No,No,No,No,Civilian dictatorship,No,No,13.0,1
1296,92,El Salvador,1961,110.0,107800000.4,122700000.0,6200000.0,6000.0,68000000.0,2526000.0,0.0002852,20.0,0.0,19.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Central America,Americas,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,1,1,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,17.0,0
1297,150,Paraguay,1961,110.0,33969999.9,43450000.1,5000000.0,19000.0,26000000.0,1888000.0,0.000375,21.0,0.0,20.0,20.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,8,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,26.0,0
1298,481,Gabon,1961,110.0,34000000.0,65400000.0,1000000.0,0.0,122000000.0,488000.0,3.1e-05,12.0,0.0,1.0,12.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Middle Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,4,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
1299,94,Costa Rica,1961,110.0,102300000.2,87810000.1,2381000.0,0.0,114000000.0,1298000.0,0.0001123,20.0,0.0,19.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Central America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,13.0,2
1300,482,Central African Republic,1961,110.0,14700000.0,9900000.0,822000.0,0.0,2000000.0,1323000.0,7.5e-05,14.0,0.0,0.0,14.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Middle Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Rules rewritten unconstitutionally,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
1301,70,Mexico,1961,110.0,1133200000.7,932490000.3,88951000.0,60000.0,73900000000.0,38273000.0,0.007490300000000001,20.0,0.0,19.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Central America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,No,No,Yes,Civilian dictatorship,No,No,92.0,0
1302,483,Chad,1961,110.0,22699999.9,16000000.0,1620000.0,0.0,2000000.0,3114000.0,0.000176,14.0,0.0,0.0,14.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Middle Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Rules rewritten unconstitutionally,No,0,3,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
1303,625,Sudan,1961,110.0,226800000.3,161130000.3,19242000.0,18000.0,26000000.0,11386000.0,0.0009125,10.0,0.0,8.0,0.0,0.0,10.0,10.0,1.0,0.3095890410958904,0.0,0.0,0.0,3.0,Islam,Northern Africa,Africa,Nonelective,No legislature exists,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,4,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,4.0,1
1304,205,Ireland,1961,110.0,695200005.3,512170000.2,27754000.0,6000.0,10360000000.0,2818000.0,0.0006783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Northern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,41.0,0
1305,820,Malaysia,1961,110.0,54300000.0,4700000.0,36242000.0,44000.0,6896000000.0,10073000.0,0.0017814,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,South-Eastern Asia,Asia,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Rules rewritten unconstitutionally,No,0,3,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,5.0,0
1306,230,Spain,1961,110.0,1056900005.0,928630004.0,116133000.0,345000.0,46664000000.0,30743000.0,0.009812799999999998,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0027397260273972603,0.0,0.0,0.5,2.5,Christianity,Southern Europe,Europe,Nonelective,Non‐elective legislature,Appointed,Legally single party state,One party,One party outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,23,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,25.0,1
1307,365,Russia,1961,110.0,1248369998.0,1943729999.0,43662960000.0,3000000.0,1320388000000.0,218145000.0,0.173759,16.0,0.0,0.0,15.0,2.0,11.0,8.0,10.0,0.28520547945205477,0.0,0.0,0.5,3.7,Non-Religious,Eastern Europe,Europe,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,9,No,No,Yes,Yes,No,No,No,No,Civilian dictatorship,No,No,46.0,0
1308,433,Senegal,1961,110.0,147600000.2,127100000.0,3000000.0,4000.0,38000000.0,3578000.0,0.00037880000000000005,11.0,0.0,0.0,11.0,0.0,11.0,11.0,1.0,0.08493150684931507,0.0,0.0,0.0,1.0,Islam,Western Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
1309,93,Nicaragua,1961,110.0,69300000.2,66700000.2,6979000.0,5000.0,48000000.0,1453000.0,0.0002069,20.0,0.0,19.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Central America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,6,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,25.0,0
1310,712,Mongolia,1961,110.0,450000.0,500000.0,15000000.0,26000.0,704000000.0,983000.0,0.0003801,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Non-Religious,Eastern Asia,Asia,Nonelective,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,4,No,No,No,Yes,No,No,No,No,Civilian dictatorship,No,No,41.0,0
1311,352,Cyprus,1961,110.0,109700000.3,57210000.0,6441000.0,1000.0,738000000.0,579000.0,6.43e-05,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Asia,Asia,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Rules rewritten unconstitutionally,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
1312,101,Venezuela,1961,110.0,1081499996.0,1984970001.0,159104000.0,21000.0,230822000000.0,7612000.0,0.0062473,21.0,0.0,20.0,20.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,3.0,1
1313,310,Hungary,1961,110.0,270100000.8,272439999.3,203090000.0,115000.0,40188000000.0,10029000.0,0.0042928,5.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Eastern Europe,Europe,Indirect election,Elective legislature,Elected,Legally single party state,One party,One party outside regime,Only members from regime party,Democratic incumbent,No,0,6,No,No,No,Yes,No,No,No,No,Civilian dictatorship,No,No,17.0,0
1314,620,Libya,1961,110.0,147200000.1,21300000.2,5041000.0,8000.0,602000000.0,1350000.0,0.00024730000000000005,13.0,0.0,8.0,1.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Northern Africa,Africa,Nonelective,Elective legislature,Elected,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,11,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,11.0,0
1315,434,Benin,1961,110.0,23100000.1,15000000.0,1945000.0,0.0,2000000.0,2106000.0,0.0001202,11.0,0.0,0.0,11.0,0.0,11.0,11.0,1.0,0.021917808219178082,0.0,0.0,1.0,4.0,Christianity,Western Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,2,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
1316,678,Yemen Arab Republic,1961,110.0,160900000.0,50050000.0,7000000.0,1000.0,40000000.0,4130000.0,0.00024930000000000004,23.0,0.0,0.0,12.0,1.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,Islam,Western Asia,Asia,Nonelective,No legislature exists,Unknown,Unknown,Unknown,Unknown,Unknown,Democratic incumbent,No,0,7,No,Yes,No,No,Yes,No,No,No,Royal dictatorship,No,No,54.0,0
1317,471,Cameroon,1961,110.0,81900000.0,133810000.30000001,11343000.0,4000.0,238000000.0,5401000.0,0.0003937,11.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Middle Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Rules rewritten unconstitutionally,No,0,3,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
1318,850,Indonesia,1961,110.0,687199995.0,636310004.9,541880000.0,375000.0,41600000000.0,97085000.0,0.0130464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.715068493150685,0.0,0.0,1.0,4.0,Islam,South-Eastern Asia,Asia,Nonelective,Non‐elective legislature,Appointed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,17,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,13.0,0
1319,461,Togo,1961,110.0,17500000.0,20900000.1,269000.0,0.0,2000000.0,1482000.0,8.31e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,4,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,2.0,0
1320,155,Chile,1961,110.0,577900000.5999999,552630000.3,113295000.0,63000.0,15178000000.0,7800000.0,0.0025305999999999996,20.0,0.0,19.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,30.0,1
1321,100,Colombia,1961,110.0,530399994.9,495709999.6,61194000.0,55000.0,22142000000.0,15908000.0,0.0036812,21.0,0.0,20.0,20.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,South America,Americas,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,4,No,No,No,No,No,Yes,No,Yes,Presidential democracy,No,No,4.0,1
1322,375,Finland,1961,110.0,1141300004.0,1006420001.0,98125000.0,48000.0,8024000000.0,4461000.0,0.0013344000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Northern Europe,Europe,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,Yes,Mixed (semi‐presidential) democracy,No,No,18.0,0
1323,211,Belgium,1961,110.0,3957440851.5000005,3634839592.3000007,393581000.0,110000.0,74200000000.0,9217000.0,0.007095399999999999,20.0,0.0,19.0,20.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,1,1,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,43.0,0
1324,220,France,1961,110.0,5794499980.0,6263779970.0,4128544000.0,720000.0,246324000000.0,46163000.0,0.0303877,33.0,0.0,20.0,24.0,0.0,14.0,32.0,5.0,0.1232876712328767,0.0,0.0,0.0,3.2,Christianity,Western Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,3,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,87.0,0
1325,475,Nigeria,1961,110.0,564099999.8,494439995.2,23243000.0,6000.0,1114000000.0,43515000.0,0.0041199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Africa,Africa,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,2.0,0
1326,200,United Kingdom,1961,110.0,11557399990.0,10108770030.0,4791138000.0,475000.0,482162000000.0,52807000.0,0.0400909,34.0,1.0,20.0,23.0,0.0,19.0,33.0,6.0,0.16712328767123288,0.0,0.0,0.0,2.6666666666666665,Christianity,Northern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Democratic incumbent,No,0,5,No,No,No,No,No,Yes,Yes,No,Parliamentary democracy,No,No,51.0,0
1327,790,Nepal,1961,110.0,,,2546000.0,20000.0,2000000.0,9413000.0,0.0007462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hindu,Southern Asia,Asia,Nonelective,No legislature exists,Closed,All parties legally banned,No parties,No parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,7,No,Yes,No,No,No,No,No,No,Royal dictatorship,No,No,39.0,0
1328,235,Portugal,1961,110.0,560300000.0,305779996.8,170725000.0,75000.0,5658000000.0,8938000.0,0.0018870999999999998,16.0,1.0,14.0,15.0,1.0,16.0,14.0,3.0,0.14977168949771688,0.0,0.0,0.3333333333333333,3.0,Christianity,Southern Europe,Europe,Indirect election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,0,30,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,30.0,1
1329,452,Ghana,1961,110.0,381800000.5,291270000.5,25553000.0,10000.0,96000000.0,6960000.0,0.0006947,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Christianity,Western Africa,Africa,Direct election,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Legislature with multiple parties,Rules rewritten unconstitutionally,No,0,10,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,5.0,0
1330,315,Czechoslovakia,1961,110.0,602579996.0,590450003.1,1111500000.0,310000.0,118312000000.0,13780000.0,0.0113344,10.0,0.0,0.0,10.0,1.0,8.0,7.0,4.0,0.030136986301369864,0.0,0.0,0.0,3.0,Christianity,Eastern Europe,Europe,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,One party outside regime,Legislature with multiple parties,Democratic incumbent,No,0,9,No,No,Yes,Yes,No,No,No,No,Civilian dictatorship,No,No,16.0,1
1331,645,Iraq,1961,110.0,400800004.0,788980002.0,125455000.0,90000.0,8536000000.0,7098000.0,0.0021218000000000005,20.0,0.0,16.0,10.0,0.0,20.0,20.0,8.0,0.34794520547945207,0.0,0.0,1.0,4.0,Islam,Western Asia,Asia,Nonelective,No legislature exists,Closed,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,No legislature or all nonpartisan,Democratic incumbent,No,0,4,Yes,No,No,No,No,No,No,No,Military dictatorship,No,No,30.0,0
1332,42,Dominican Republic,1961,110.0,75129999.6,159920000.2,31600000.0,19000.0,92000000.0,3341000.0,0.0005211,20.0,0.0,19.0,20.0,0.0,20.0,20.0,1.0,0.5698630136986301,0.0,0.0,0.0,1.0,Christianity,Caribbean,Americas,Nonelective,Elective legislature,Elected,Multiple parties legally allowed,Multiple parties,Multiple parties outside regime,Only members from regime party,Democratic incumbent,No,1,1,No,No,No,No,No,No,No,No,Civilian dictatorship,No,No,32.0,0
